order_name,family_name,is_areal,avibase_id,ebird_species_code,birds_of_the_world_url,common_name,scientific_name,soi_number_loggers_approx_raw,body_mass_g,tagged_previously
Passeriformes,Monarchidae,False,AVIBASE-91312BF0,bltmon2,https://birdsoftheworld.org/bow/species/bltmon2/,Buru Monarch,Symposiachrus loricatus,,27.3,
Passeriformes,Turdidae,False,AVIBASE-ACD5455A,burthr1,https://birdsoftheworld.org/bow/species/burthr1/,Buru Thrush,Geokichla dumasi,,49.5,
Passeriformes,Zosteropidae,False,AVIBASE-FA5F4790,burwhe1,https://birdsoftheworld.org/bow/species/burwhe1/,Buru White-eye,Zosterops buruensis,,12.0,
Passeriformes,Sylviidae,False,AVIBASE-015542ED,busbla1,https://birdsoftheworld.org/bow/species/busbla1/,Bush Blackcap,Sylvia nigricapillus,,29.6,
Passeriformes,Motacillidae,False,AVIBASE-4C7B3D81,buspip1,https://birdsoftheworld.org/bow/species/buspip1/,Bushveld Pipit,Anthus caffer,,16.8,
Passeriformes,Acanthisittidae,False,AVIBASE-9232F027,buswre1,https://birdsoftheworld.org/bow/species/buswre1/,Bushwren,Xenicus longipes,,,
Passeriformes,Corvidae,False,AVIBASE-F4C0C70B,bucjay1,https://birdsoftheworld.org/bow/species/bucjay1/,Bushy-crested Jay,Cyanocorax melanocyaneus,,101.0,
Passeriformes,Dicaeidae,False,AVIBASE-1262D49B,whbflo1,https://birdsoftheworld.org/bow/species/whbflo1/,Buzzing Flowerpecker,Dicaeum hypoleucum,,8.0,
Passeriformes,Muscicapidae,False,AVIBASE-D5629ECA,boefly1,https://birdsoftheworld.org/bow/species/boefly1/,Böhm's Flycatcher,Myopornis boehmi,,19.3,
Passeriformes,Thamnophilidae,False,AVIBASE-2587F820,caaant1,https://birdsoftheworld.org/bow/species/caaant1/,Caatinga Antwren,Radinopsyche sellowi,,7.5,
Passeriformes,Furnariidae,False,AVIBASE-E8FD1B6C,caacac1,https://birdsoftheworld.org/bow/species/caacac1/,Caatinga Cacholote,Pseudoseisura cristata,,53.6,
Passeriformes,Emberizidae,False,AVIBASE-45059BE8,cabbun1,https://birdsoftheworld.org/bow/species/cabbun1/,Cabanis's Bunting,Emberiza cabanisi,,24.9,
Passeriformes,Pycnonotidae,False,AVIBASE-24F71192,cabgre1,https://birdsoftheworld.org/bow/species/cabgre1/,Cabanis's Greenbul,Phyllastrephus cabanisi,,34.4,
Passeriformes,Passerellidae,False,AVIBASE-2B98D285,pregrs2,https://birdsoftheworld.org/bow/species/pregrs2/,Cabanis's Ground Sparrow,Melozone cabanisi,,28.0,
Passeriformes,Furnariidae,False,AVIBASE-26536ACF,cabspi1,https://birdsoftheworld.org/bow/species/cabspi1/,Cabanis's Spinetail,Synallaxis cabanisi,,22.7,
Passeriformes,Troglodytidae,False,AVIBASE-29FC8105,plawre1,https://birdsoftheworld.org/bow/species/plawre1/,Cabanis's Wren,Cantorchilus modestus,,17.6,
Passeriformes,Pycnonotidae,False,AVIBASE-FDD62B5C,cacbul1,https://birdsoftheworld.org/bow/species/cacbul1/,Cachar Bulbul,Iole cacharensis,,25.9,
Passeriformes,Timaliidae,False,AVIBASE-DBD78D47,chbbab1,https://birdsoftheworld.org/bow/species/chbbab1/,Cachar Wedge-billed Babbler,Stachyris roberti,,34.1,
Passeriformes,Furnariidae,False,AVIBASE-0A894A55,caccan1,https://birdsoftheworld.org/bow/species/caccan1/,Cactus Canastero,Pseudasthenes cactorum,,17.4,
Passeriformes,Troglodytidae,False,AVIBASE-891F222F,cacwre,https://birdsoftheworld.org/bow/species/cacwre/,Cactus Wren,Campylorhynchus brunneicapillus,,38.9,
Passeriformes,Grallariidae,False,AVIBASE-D9973A40,rufant8,https://birdsoftheworld.org/bow/species/rufant8/,Cajamarca Antpitta,Grallaria cajamarcae,,35.7,
Passeriformes,Zosteropidae,False,AVIBASE-9E174B20,bkcbab3,https://birdsoftheworld.org/bow/species/bkcbab3/,Calabarzon Babbler,Sterrhoptilus affinis,,,
Passeriformes,Alaudidae,False,AVIBASE-BDC24A8A,callar1,https://birdsoftheworld.org/bow/species/callar1/,Calandra Lark,Melanocorypha calandra,,61.6,
Passeriformes,Polioptilidae,False,AVIBASE-A0015FD7,calgna,https://birdsoftheworld.org/bow/species/calgna/,California Gnatcatcher,Polioptila californica,,5.8,
Passeriformes,Corvidae,False,AVIBASE-151C2B3F,cowscj1,https://birdsoftheworld.org/bow/species/cowscj1/,California Scrub Jay,Aphelocoma californica,,85.7,
Passeriformes,Mimidae,False,AVIBASE-20748450,calthr,https://birdsoftheworld.org/bow/species/calthr/,California Thrasher,Toxostoma redivivum,,84.4,
Passeriformes,Passerellidae,False,AVIBASE-B745D852,caltow,https://birdsoftheworld.org/bow/species/caltow/,California Towhee,Melozone crissalis,,52.8,
Passeriformes,Dicaeidae,False,AVIBASE-8C11AB08,fibflo3,https://birdsoftheworld.org/bow/species/fibflo3/,Cambodian Flowerpecker,Dicaeum cambodianum,,,
Passeriformes,Leiothrichidae,False,AVIBASE-C2DAFFFB,camlau1,https://birdsoftheworld.org/bow/species/camlau1/,Cambodian Laughingthrush,Garrulax ferrarius,,131.5,
Passeriformes,Cisticolidae,False,AVIBASE-95A9CD5E,camtai1,https://birdsoftheworld.org/bow/species/camtai1/,Cambodian Tailorbird,Orthotomus chaktomuk,,7.1,
Passeriformes,Viduidae,False,AVIBASE-A37F0FEC,camind1,https://birdsoftheworld.org/bow/species/camind1/,Cameroon Indigobird,Vidua camerunensis,,12.1,
Passeriformes,Pycnonotidae,False,AVIBASE-0802ADF1,camgre2,https://birdsoftheworld.org/bow/species/camgre2/,Cameroon Mountain Greenbul,Arizelocichla montana,,32.6,
Passeriformes,Pycnonotidae,False,AVIBASE-B6EA8FA2,caogre1,https://birdsoftheworld.org/bow/species/caogre1/,Cameroon Olive Greenbul,Phyllastrephus poensis,,28.9,
Passeriformes,Nectariniidae,False,AVIBASE-B76E3DA1,camsun2,https://birdsoftheworld.org/bow/species/camsun2/,Cameroon Sunbird,Cyanomitra oritis,,11.2,
Passeriformes,Pycnonotidae,False,AVIBASE-24F99A8F,yelbul4,https://birdsoftheworld.org/bow/species/yelbul4/,Camiguin Bulbul,Hypsipetes catarmanensis,,,
Passeriformes,Maluridae,False,AVIBASE-B1E93CFF,brbfai2,https://birdsoftheworld.org/bow/species/brbfai2/,Campbell's Fairywren,Chenorhamphus campbelli,,12.5,
Passeriformes,Turdidae,False,AVIBASE-F28463EA,bkbthr3,https://birdsoftheworld.org/bow/species/bkbthr3/,Campina Thrush,Turdus arthuri,,63.8,
Passeriformes,Furnariidae,False,AVIBASE-10B5497A,cammin2,https://birdsoftheworld.org/bow/species/cammin2/,Campo Miner,Geositta poeciloptera,,18.0,
Passeriformes,Icteridae,False,AVIBASE-24D0C888,camtro1,https://birdsoftheworld.org/bow/species/camtro1/,Campo Troupial,Icterus jamacaii,,62.9,
Passeriformes,Corvidae,False,AVIBASE-69A6E32F,gryjay,https://birdsoftheworld.org/bow/species/gryjay/,Canada Jay,Perisoreus canadensis,,71.6,
Passeriformes,Parulidae,False,AVIBASE-F2D675AF,canwar,https://birdsoftheworld.org/bow/species/canwar/,Canada Warbler,Cardellina canadensis,,10.0,
Passeriformes,Petroicidae,False,AVIBASE-4746C823,canfly2,https://birdsoftheworld.org/bow/species/canfly2/,Canary Flyrobin,Devioeca papuana,,14.4,
Passeriformes,Fringillidae,False,AVIBASE-1E2D705D,caicha1,https://birdsoftheworld.org/bow/species/caicha1/,Canary Islands Chaffinch,Fringilla canariensis,,,
Passeriformes,Phylloscopidae,False,AVIBASE-AAD30068,caichi1,https://birdsoftheworld.org/bow/species/caichi1/,Canary Islands Chiffchaff,Phylloscopus canariensis,,7.3,
Passeriformes,Muscicapidae,False,AVIBASE-FEA56E91,caisto1,https://birdsoftheworld.org/bow/species/caisto1/,Canary Islands Stonechat,Saxicola dacotiae,,12.2,
Passeriformes,Zosteropidae,False,AVIBASE-5A75FDA4,ayweye3,https://birdsoftheworld.org/bow/species/ayweye3/,Canary White-eye,Zosterops luteus,,9.7,
Passeriformes,Furnariidae,False,AVIBASE-087A6829,cangro1,https://birdsoftheworld.org/bow/species/cangro1/,Canebrake Groundcreeper,Clibanornis dendrocolaptoides,,48.2,
Passeriformes,Troglodytidae,False,AVIBASE-5993D0AB,plawre3,https://birdsoftheworld.org/bow/species/plawre3/,Canebrake Wren,Cantorchilus zeledoni,,23.5,
Passeriformes,Furnariidae,False,AVIBASE-60EFDF36,cancan1,https://birdsoftheworld.org/bow/species/cancan1/,Canyon Canastero,Asthenes pudibunda,,14.9,
Passeriformes,Passerellidae,False,AVIBASE-FE69A9C4,cantow,https://birdsoftheworld.org/bow/species/cantow/,Canyon Towhee,Melozone fusca,,44.4,
Passeriformes,Troglodytidae,False,AVIBASE-EAD14427,canwre,https://birdsoftheworld.org/bow/species/canwre/,Canyon Wren,Catherpes mexicanus,,12.0,
Passeriformes,Platysteiridae,False,AVIBASE-9E17E8D0,capbat10,https://birdsoftheworld.org/bow/species/capbat10/,Cape Batis,Batis capensis,,11.7,
Passeriformes,Pycnonotidae,False,AVIBASE-6234824B,capbul1,https://birdsoftheworld.org/bow/species/capbul1/,Cape Bulbul,Pycnonotus capensis,,38.6,
Passeriformes,Emberizidae,False,AVIBASE-DE27F1FA,capbun1,https://birdsoftheworld.org/bow/species/capbun1/,Cape Bunting,Emberiza capensis,,20.9,
Passeriformes,Fringillidae,False,AVIBASE-E6C3FA67,capcan1,https://birdsoftheworld.org/bow/species/capcan1/,Cape Canary,Serinus canicollis,,15.2,
Passeriformes,Alaudidae,False,AVIBASE-6E24D502,caclar1,https://birdsoftheworld.org/bow/species/caclar1/,Cape Clapper Lark,Corypha apiata,,26.9,
Passeriformes,Corvidae,False,AVIBASE-562E17AB,capcro2,https://birdsoftheworld.org/bow/species/capcro2/,Cape Crow,Corvus capensis,,553.0,
Passeriformes,Macrosphenidae,False,AVIBASE-8EE724E4,capgra1,https://birdsoftheworld.org/bow/species/capgra1/,Cape Grassbird,Sphenoeacus afer,,30.4,
Passeriformes,Alaudidae,False,AVIBASE-C1C3C165,y00415,https://birdsoftheworld.org/bow/species/y00415/,Cape Long-billed Lark,Certhilauda curvirostris,,40.4,
Passeriformes,Motacillidae,False,AVIBASE-CA742F9D,ortlon1,https://birdsoftheworld.org/bow/species/ortlon1/,Cape Longclaw,Macronyx capensis,,50.0,
Passeriformes,Parulidae,False,AVIBASE-DB20CB6B,camwar,https://birdsoftheworld.org/bow/species/camwar/,Cape May Warbler,Setophaga tigrina,,10.0,
Passeriformes,Remizidae,False,AVIBASE-E6239363,soptit1,https://birdsoftheworld.org/bow/species/soptit1/,Cape Penduline Tit,Anthoscopus minutus,,6.6,
Passeriformes,Muscicapidae,False,AVIBASE-A38BABE1,carcha1,https://birdsoftheworld.org/bow/species/carcha1/,Cape Robin-Chat,Dessonornis caffer,,28.5,
Passeriformes,Muscicapidae,False,AVIBASE-22E11A7D,carthr1,https://birdsoftheworld.org/bow/species/carthr1/,Cape Rock Thrush,Monticola rupestris,,61.4,
Passeriformes,Chaetopidae,False,AVIBASE-EE344F3D,rufroc1,https://birdsoftheworld.org/bow/species/rufroc1/,Cape Rockjumper,Chaetops frenatus,,55.0,
Passeriformes,Fringillidae,False,AVIBASE-0B5B5E28,capsis2,https://birdsoftheworld.org/bow/species/capsis2/,Cape Siskin,Crithagra totta,,13.4,
Passeriformes,Passeridae,False,AVIBASE-DEE88DF6,capspa1,https://birdsoftheworld.org/bow/species/capspa1/,Cape Sparrow,Passer melanurus,,29.5,
Passeriformes,Sturnidae,False,AVIBASE-57BBB7F1,capgls1,https://birdsoftheworld.org/bow/species/capgls1/,Cape Starling,Lamprotornis nitens,,85.6,
Passeriformes,Promeropidae,False,AVIBASE-AEE09552,capsug1,https://birdsoftheworld.org/bow/species/capsug1/,Cape Sugarbird,Promerops cafer,,34.7,
Passeriformes,Acrocephalidae,False,AVIBASE-AAABFBE8,cvswar1,https://birdsoftheworld.org/bow/species/cvswar1/,Cape Verde Warbler,Acrocephalus brevipennis,,16.0,
Passeriformes,Motacillidae,False,AVIBASE-4F2CC293,capwag1,https://birdsoftheworld.org/bow/species/capwag1/,Cape Wagtail,Motacilla capensis,,20.8,
Passeriformes,Ploceidae,False,AVIBASE-9526D2F3,capwea1,https://birdsoftheworld.org/bow/species/capwea1/,Cape Weaver,Ploceus capensis,,44.0,
Passeriformes,Zosteropidae,False,AVIBASE-19469B66,capwhe2,https://birdsoftheworld.org/bow/species/capwhe2/,Cape White-eye,Zosterops virens,,11.1,
Passeriformes,Thraupidae,False,AVIBASE-6FA6ED40,capcon1,https://birdsoftheworld.org/bow/species/capcon1/,Capped Conebill,Conirostrum albifrons,,14.9,
Passeriformes,Muscicapidae,False,AVIBASE-E6BD3258,capwhe1,https://birdsoftheworld.org/bow/species/capwhe1/,Capped Wheatear,Oenanthe pileata,,26.8,
Passeriformes,Zosteropidae,False,AVIBASE-830B6B38,capwhe3,https://birdsoftheworld.org/bow/species/capwhe3/,Capped White-eye,Zosterops fuscicapilla,,11.2,
Passeriformes,Leiothrichidae,False,AVIBASE-7827B822,capbab1,https://birdsoftheworld.org/bow/species/capbab1/,Capuchin Babbler,Turdoides atripennis,,85.6,
Passeriformes,Cotingidae,False,AVIBASE-5E05CF2C,capuch1,https://birdsoftheworld.org/bow/species/capuch1/,Capuchinbird,Perissocephalus tricolor,,338.9,
Passeriformes,Passerellidae,False,AVIBASE-F6DD4273,sthbrf6,https://birdsoftheworld.org/bow/species/sthbrf6/,Caracas Brushfinch,Arremon phaeopleurus,,42.0,
Passeriformes,Rhinocryptidae,False,AVIBASE-1B7E55DC,cartap1,https://birdsoftheworld.org/bow/species/cartap1/,Caracas Tapaculo,Scytalopus caracae,,24.0,
Passeriformes,Thraupidae,False,AVIBASE-E040A723,casfin1,https://birdsoftheworld.org/bow/species/casfin1/,Carbonated Sierra Finch,Rhopospina carbonaria,,17.9,
Passeriformes,Meliphagidae,False,AVIBASE-6E4B550C,carmyz1,https://birdsoftheworld.org/bow/species/carmyz1/,Cardinal Myzomela,Myzomela cardinalis,,13.8,
Passeriformes,Ploceidae,False,AVIBASE-9387DC41,carque1,https://birdsoftheworld.org/bow/species/carque1/,Cardinal Quelea,Quelea cardinalis,,12.7,
Passeriformes,Icteridae,False,AVIBASE-159FB51C,cargra1,https://birdsoftheworld.org/bow/species/cargra1/,Carib Grackle,Quiscalus lugubris,,63.0,
Passeriformes,Tyrannidae,False,AVIBASE-14ED46F0,carela1,https://birdsoftheworld.org/bow/species/carela1/,Caribbean Elaenia,Elaenia martinica,,20.8,
Passeriformes,Furnariidae,False,AVIBASE-F335951B,palhor5,https://birdsoftheworld.org/bow/species/palhor5/,Caribbean Hornero,Furnarius longirostris,,,
Passeriformes,Hirundinidae,True,AVIBASE-EF170D7E,carmar1,https://birdsoftheworld.org/bow/species/carmar1/,Caribbean Martin,Progne dominicensis,,39.6,
Passeriformes,Nectariniidae,False,AVIBASE-23BEFB19,carsun2,https://birdsoftheworld.org/bow/species/carsun2/,Carmelite Sunbird,Chalcomitra fuliginosa,,11.9,
Passeriformes,Cardinalidae,False,AVIBASE-6C96417C,olitan1,https://birdsoftheworld.org/bow/species/olitan1/,Carmiol's Tanager,Chlorothraupis carmioli,,37.6,
Passeriformes,Paridae,False,AVIBASE-F941AAD3,carchi,https://birdsoftheworld.org/bow/species/carchi/,Carolina Chickadee,Poecile carolinensis,,10.0,
Passeriformes,Troglodytidae,False,AVIBASE-CB5469E1,carwre,https://birdsoftheworld.org/bow/species/carwre/,Carolina Wren,Thryothorus ludovicianus,,19.0,
Passeriformes,Acrocephalidae,False,AVIBASE-8CF71142,carrew1,https://birdsoftheworld.org/bow/species/carrew1/,Caroline Reed Warbler,Acrocephalus syrinx,,34.0,
Passeriformes,Paridae,False,AVIBASE-CB39188F,cartit2,https://birdsoftheworld.org/bow/species/cartit2/,Carp's Tit,Melaniparus carpi,,18.6,
Passeriformes,Maluridae,False,AVIBASE-715A8FDD,cargra2,https://birdsoftheworld.org/bow/species/cargra2/,Carpentarian Grasswren,Amytornis dorotheae,,23.2,
Passeriformes,Thraupidae,False,AVIBASE-96D6BCC9,bubmot4,,Carriker's Mountain Tanager,Dubusia carrikeri,,,
Passeriformes,Corvidae,False,AVIBASE-E4EE9AC4,y00743,,Carrion Crow,Corvus corone,,570.0,
Passeriformes,Cardinalidae,False,AVIBASE-6587A0E6,carsee1,https://birdsoftheworld.org/bow/species/carsee1/,Carrizal Seedeater,Amaurospiza carrizalensis,,13.6,
Passeriformes,Cisticolidae,False,AVIBASE-2C6D5362,carcis1,https://birdsoftheworld.org/bow/species/carcis1/,Carruthers's Cisticola,Cisticola carruthersi,,11.2,
Passeriformes,Paridae,False,AVIBASE-C3670DBE,castit2,https://birdsoftheworld.org/bow/species/castit2/,Caspian Tit,Poecile hyrcanus,,15.8,
Passeriformes,Icteridae,False,AVIBASE-408714DF,casoro2,https://birdsoftheworld.org/bow/species/casoro2/,Casqued Cacique,Cacicus oseryi,,137.7,
Passeriformes,Fringillidae,False,AVIBASE-5627C990,redcro9,https://birdsoftheworld.org/bow/species/redcro9/,Cassia Crossbill,Loxia sinesciuris,,34.4,
Passeriformes,Fringillidae,False,AVIBASE-AC1E519F,casfin,https://birdsoftheworld.org/bow/species/casfin/,Cassin's Finch,Haemorhous cassinii,,26.5,
Passeriformes,Muscicapidae,False,AVIBASE-A962CA14,casfly1,https://birdsoftheworld.org/bow/species/casfly1/,Cassin's Flycatcher,Muscicapa cassini,,17.3,
Passeriformes,Tyrannidae,False,AVIBASE-178B8955,caskin,https://birdsoftheworld.org/bow/species/caskin/,Cassin's Kingbird,Tyrannus vociferans,,45.6,
Passeriformes,Ploceidae,False,AVIBASE-6E20B613,bltmal1,https://birdsoftheworld.org/bow/species/bltmal1/,Cassin's Malimbe,Malimbus cassini,,35.0,
Passeriformes,Passerellidae,False,AVIBASE-B58AFD6E,casspa,https://birdsoftheworld.org/bow/species/casspa/,Cassin's Sparrow,Peucaea cassinii,,18.9,
Passeriformes,Vireonidae,False,AVIBASE-EB0CD5DC,casvir,https://birdsoftheworld.org/bow/species/casvir/,Cassin's Vireo,Vireo cassinii,,14.7,
Passeriformes,Thamnophilidae,False,AVIBASE-E211C587,casant1,https://birdsoftheworld.org/bow/species/casant1/,Castelnau's Antshrike,Thamnophilus cryptoleucus,,27.5,
Passeriformes,Tyrannidae,False,AVIBASE-87874F97,cattyr,https://birdsoftheworld.org/bow/species/cattyr/,Cattle Tyrant,Machetornis rixosa,,29.6,
Passeriformes,Thamnophilidae,False,AVIBASE-4F04F723,cauant2,https://birdsoftheworld.org/bow/species/cauant2/,Caura Antbird,Myrmelastes caurensis,,39.4,
Passeriformes,Hirundinidae,True,AVIBASE-79A1EDEC,cavswa,https://birdsoftheworld.org/bow/species/cavswa/,Cave Swallow,Petrochelidon fulva,,19.0,
Passeriformes,Corvidae,False,AVIBASE-9E218A3A,cayjay1,https://birdsoftheworld.org/bow/species/cayjay1/,Cayenne Jay,Cyanocorax cayanus,,175.0,
Passeriformes,Conopophagidae,False,AVIBASE-E669DB94,rufgna2,https://birdsoftheworld.org/bow/species/rufgna2/,Ceara Gnateater,Conopophaga cearae,,22.0,
Passeriformes,Furnariidae,False,AVIBASE-5075741D,leswoo4,https://birdsoftheworld.org/bow/species/leswoo4/,Ceara Woodcreeper,Xiphorhynchus atlanticus,,21.8,
Passeriformes,Dicaeidae,False,AVIBASE-8BDE79BB,cebflo1,https://birdsoftheworld.org/bow/species/cebflo1/,Cebu Flowerpecker,Dicaeum quadricolor,,8.5,
Passeriformes,Bombycillidae,False,AVIBASE-9437D635,cedwax,https://birdsoftheworld.org/bow/species/cedwax/,Cedar Waxwing,Bombycilla cedrorum,,31.6,
Passeriformes,Monarchidae,False,AVIBASE-86A673A1,celmon1,https://birdsoftheworld.org/bow/species/celmon1/,Celestial Monarch,Hypothymis coelestis,,13.6,
Passeriformes,Campephagidae,False,AVIBASE-F7EBE5E3,,https://birdsoftheworld.org/bow/species/cemcic1/,Central Melanesian Cicadabird,Edolisoma erythropygium,,,
Passeriformes,Campephagidae,False,AVIBASE-DD9CA0A5,cercus1,https://birdsoftheworld.org/bow/species/cercus1/,Cerulean Cuckooshrike,Coracina temminckii,,101.0,
Passeriformes,Rhipiduridae,False,AVIBASE-4B00D50E,cepfly1,https://birdsoftheworld.org/bow/species/cepfly1/,Cerulean Flycatcher,Eutrichomyias rowleyi,,19.0,
Passeriformes,Parulidae,False,AVIBASE-D00EC2C9,cerwar,https://birdsoftheworld.org/bow/species/cerwar/,Cerulean Warbler,Setophaga cerulea,,9.0,
Passeriformes,Pipridae,False,AVIBASE-F4236ACB,cecman1,https://birdsoftheworld.org/bow/species/cecman1/,Cerulean-capped Manakin,Lepidothrix coeruleocapilla,,9.7,
Passeriformes,Cettiidae,False,AVIBASE-F3E9CE95,cetwar1,https://birdsoftheworld.org/bow/species/cetwar1/,Cetti's Warbler,Cettia cetti,,13.2,
Passeriformes,Vangidae,False,AVIBASE-AD014578,chavan2,https://birdsoftheworld.org/bow/species/chavan2/,Chabert Vanga,Leptopterus chabert,,19.6,
Passeriformes,Grallariidae,False,AVIBASE-592F3341,chaant5,https://birdsoftheworld.org/bow/species/chaant5/,Chachapoyas Antpitta,Grallaria gravesi,,35.7,
Passeriformes,Furnariidae,False,AVIBASE-03C1B264,chaear1,https://birdsoftheworld.org/bow/species/chaear1/,Chaco Earthcreeper,Tarphonomus certhioides,,22.1,
Passeriformes,Passerellidae,False,AVIBASE-4B40EAFD,stcspa3,https://birdsoftheworld.org/bow/species/stcspa3/,Chaco Sparrow,Rhynchospiza strigiceps,,22.2,
Passeriformes,Estrildidae,False,AVIBASE-D2EDC42A,reifir1,https://birdsoftheworld.org/bow/species/reifir1/,Chad Firefinch,Lagonosticta umbrinodorsalis,,10.6,
Passeriformes,Mimidae,False,AVIBASE-F0CD0BD7,chbmoc1,https://birdsoftheworld.org/bow/species/chbmoc1/,Chalk-browed Mockingbird,Mimus saturninus,,63.7,
Passeriformes,Grallariidae,False,AVIBASE-4248B7F6,chaant4,https://birdsoftheworld.org/bow/species/chaant4/,Chami Antpitta,Grallaria alvarezi,,35.7,
Passeriformes,Tyrannidae,False,AVIBASE-7423BFED,chafly3,https://birdsoftheworld.org/bow/species/chafly3/,Chapada Flycatcher,Guyramemua affine,,22.8,
Passeriformes,Cisticolidae,False,AVIBASE-6687AA29,chaapa1,https://birdsoftheworld.org/bow/species/chaapa1/,Chapin's Apalis,Apalis chapini,,8.8,
Passeriformes,Leiothrichidae,False,AVIBASE-722187E9,chmbab1,https://birdsoftheworld.org/bow/species/chmbab1/,Chapin's Babbler,Turdoides chapini,,50.0,
Passeriformes,Muscicapidae,False,AVIBASE-84E4178E,chafly1,https://birdsoftheworld.org/bow/species/chafly1/,Chapin's Flycatcher,Fraseria lendu,,17.7,
Passeriformes,Thamnophilidae,False,AVIBASE-08E23D8A,chaant1,https://birdsoftheworld.org/bow/species/chaant1/,Chapman's Antshrike,Thamnophilus zarumae,,22.8,
Passeriformes,Tyrannidae,False,AVIBASE-CBB4CE4D,chabrt1,https://birdsoftheworld.org/bow/species/chabrt1/,Chapman's Bristle Tyrant,Pogonotriccus chapmani,,8.0,
Passeriformes,Pycnonotidae,False,AVIBASE-BD51402C,chabul1,https://birdsoftheworld.org/bow/species/chabul1/,Charlotte's Bulbul,Iole charlottae,,24.0,
Passeriformes,Muscicapidae,False,AVIBASE-6E8F3B30,chafly2,https://birdsoftheworld.org/bow/species/chafly2/,Chat Flycatcher,Agricola infuscatus,,32.4,
Passeriformes,Meliphagidae,False,AVIBASE-9AA8B692,chibel1,https://birdsoftheworld.org/bow/species/chibel1/,Chatham Islands Bellbird,Anthornis melanocephala,,,
Passeriformes,Locustellidae,False,AVIBASE-A0CF86E4,chifer1,https://birdsoftheworld.org/bow/species/chifer1/,Chatham Islands Fernbird,Poodytes rufescens,,,
Passeriformes,Acanthizidae,False,AVIBASE-15E26A63,chiger2,https://birdsoftheworld.org/bow/species/chiger2/,Chatham Islands Gerygone,Gerygone albofrontata,,10.3,
